episode,step,total_reward,extrinsic_reward,intrinsic_reward,action
87,100,-57.67510785216754,-0.6652574807716849,0.002813448663800955,3
87,150,-12.514352060770499,2.3308538375700154,0.00173754314891994,2
88,0,-1.371756715704713,-1.371776312486644,0.0003919356386177242,3
88,50,-38.870525343994395,-2.077660723199102,0.000763367977924645,0
89,0,1.1531470001759385,1.1531322986408281,0.0002940307022072375,3
89,50,-53.27944149594953,-1.7752491554548147,0.0004741926386486739,1
89,100,67.16946023109416,13.407256957937507,0.1194196492433548,1
90,0,1.781671517259788,1.7816466468201224,0.0004974087933078408,3
90,50,-15.018960235943084,-0.2495650015825379,0.0004634787910617888,1
91,0,-0.8519309492250716,-0.8519442901531977,0.00026681856252253056,1
91,50,27.14388785397519,3.8805064317228473,0.0014440722297877073,2
92,0,0.9802173492664974,0.9801944017038136,0.000458951253676787,1
92,50,-34.455424903458116,-1.8225273051007764,0.0009651313885115087,3
92,100,-15.934683620320058,2.054928566547518,0.0003973004932049662,3
93,0,-1.317549423080037,-1.317581552544708,0.0006425892934203148,1
93,50,-1.4958879737542192,2.2632702447166198,0.0007057937327772379,2
94,0,-0.44575812883296523,-0.44578027249983054,0.00044287333730608225,3
94,50,71.17793754325223,0.7036932930968873,0.0026600719429552555,2
94,100,-116.88100991861678,-0.2868668487783157,0.003959042485803366,3
95,0,0.8166302993036265,0.8165729858870077,0.0011462683323770761,1
95,50,-37.46950078142291,-3.8979399351142545,0.00286219734698534,2
95,100,-175.4166135108872,-2.953878469571623,0.0033733004238456488,2
96,0,1.896916567377009,1.8968721387674645,0.000888572190888226,1
96,50,-28.88965322877063,-1.3586048963636859,0.00034231075551360846,1
97,0,0.2323458967424483,0.23230251627825396,0.0008676092838868499,1
97,50,-5.314414850476053,-0.9090050770006417,0.0003765410219784826,3
97,100,62.38894380329056,3.2881176428037806,0.01706330105662346,2
98,0,1.9467689565900297,1.9467365301149482,0.000648529501631856,1
98,50,-26.933806969131652,-1.9758910981510087,0.000404072372475639,1
98,100,8.828033231899294,2.159820481850045,0.00092591397697106,2
99,0,-1.150570608789717,-1.1505836220698302,0.0002602656022645533,3
99,50,9.640160112481723,3.034217253870037,0.0006339860847219825,2
100,0,0.9239386957526574,0.9239080339097552,0.0006132368580438197,3
100,50,-13.77031168750955,-0.323885969444375,0.0006999104516580701,1
101,0,1.9486871987093253,1.9486663111696032,0.0004177507944405079,0
101,50,-34.57512388917544,-2.118749688331394,0.0005259684985503554,2
101,100,-78.30458754221294,0.5932823432966654,0.000508625409565866,3
102,0,0.30849010352633965,0.30844524480292645,0.0008971744682639837,3
102,50,-32.683739635913334,2.2156290760264143,0.0009311188478022814,2
102,100,-60.209225324609505,-2.7019374742403555,0.005806439556181431,2
103,0,-0.7009421231324087,-0.7009804878337309,0.0007672940264455974,1
103,50,-59.02271152073086,-3.1043598065103764,0.0012366980081424117,2
104,0,0.24781427032653028,0.24780753331728647,0.00013474018487613648,3
104,50,16.597221400477995,3.498249571310464,0.0003604823141358793,2
105,0,0.7737173860355494,0.7736905714163538,0.0005362923839129508,3
105,50,-23.935533538380483,2.9720365026818287,0.0006155482260510325,2
105,100,-88.92974794564292,-1.4561983969420453,0.0020238952711224556,2
106,0,-1.589134717243967,-1.5891420862421615,0.0001473799638915807,1
106,50,-91.80386958207976,-1.966916466858463,0.0006253923056647182,3
106,100,-82.1342093164896,0.8852128522703151,0.0003625473764259368,3
107,0,-0.5690197794685378,-0.5690291524902864,0.00018746043497230858,3
107,50,52.829254494029094,0.4445926901938549,0.00041638617403805256,2
108,0,1.530922645501097,1.5309100102942932,0.0002527041360735893,3
108,50,14.476707195761609,0.21635523178042604,0.0008268338860943913,0
108,100,-21.197468960706257,0.22687814519508834,0.00020806267275474966,3
108,150,-58.68838046764968,1.0998093915424942,0.0001782236504368484,1
109,0,0.7673158793935795,0.7672954202884352,0.00040918210288509727,3
109,50,-39.65108044669076,-1.3746483154883709,0.0004235588130541146,1
109,100,63.97209070807949,-1.765265395677062,0.012682437896728516,0
109,150,12.86365907586949,0.9373001668591314,0.005958067253232002,0
110,0,0.5335589443932929,0.5335409285547155,0.0003603167715482414,3
110,50,19.669659347111423,2.371769513242964,0.0004328428767621517,2
110,100,-68.30253374279424,-0.3582978669698196,0.0007579271332360804,3
111,0,-0.4109321812680821,-0.41095443086561434,0.0004449919506441802,3
111,50,-22.248175457746054,1.141535420028316,0.0004588268930092454,2
112,0,0.031925077978929725,0.03190977028379052,0.0003061539027839899,3
112,50,53.53256444608814,2.0201875155619975,0.0006257327040657401,2
112,100,-149.30935315501415,-8.686052817803489,0.004591735545545816,2
113,0,0.8875650297466063,0.8875321604276405,0.0006573863793164492,1
113,50,-2.751674076590564,-1.2398308493603725,0.0005627420032396913,3
113,100,29.88432707499085,-3.3832279457477226,0.000631508941296488,2
113,150,-18.962526798358237,-4.9805439939167115,0.0069586290046572685,0
114,0,-1.5920143037092533,-1.5920241822790888,0.00019757139671128243,1
114,50,-22.36720886926374,1.91395431486917,0.0004520610091276467,2
114,100,-25.29000012643954,-0.3894938765074005,0.0007915557362139225,1
115,0,1.579734385802875,1.5796969068591704,0.0007495788740925491,1
115,50,-12.741816384360263,4.394370557992159,0.00034116877941414714,2
115,100,81.94874417539552,0.05263219768253863,0.0014059973182156682,2
115,150,17.637796792810853,-4.498313792218698,0.0038855879101902246,2
115,200,-139.6832638879908,-4.388500131346689,0.002587844617664814,0
116,0,1.8122368076650286,1.8122156228529616,0.0004236962413415313,1
116,50,-5.798220391317484,0.6621093451551701,0.00033005542354658246,2
116,100,-19.70654740157314,-4.363605075068608,0.00127379409968853,2
116,150,-120.59959698398603,0.7981048970320626,0.0020786039531230927,3
117,0,1.9881684951285432,1.9881482061221913,0.0004057801270391792,1
117,50,-4.74125728685201,3.9185784864300333,0.00025952880969271064,2
117,100,94.55959624354804,-1.692805577934834,0.00175032252445817,0
118,0,0.45741553827054526,0.45740714118827097,0.00016794164548628032,1
118,50,18.83013773692062,5.105275623372603,0.0002018206869252026,2
118,100,-42.43783757505451,-1.1550640294001926,0.00096466502873227,3
118,150,-213.521752733356,-4.1532894507227525,0.014099298045039177,0
119,0,-2.544232887294315,-2.5442472194057744,0.0002866422291845083,3
119,50,-55.2818175175852,1.0119974554441,0.000287448987364769,2
119,100,-123.09908985373546,-1.6365924298972914,0.0013325454201549292,0
120,0,1.3135176777605932,1.313474724412573,0.0008590669604018331,1
120,50,-10.772153374036254,1.8149154096603126,0.00017415551701560616,2
120,100,20.506787140486,0.6908120131431883,0.0005853510810993612,1
120,150,-5.091486581725796,-2.7118101660533,0.0009930486558005214,2
120,200,-84.49158647030013,-1.635095990901806,0.001127784256823361,2
120,250,-152.98928803309474,-1.8514368350844848,0.00220738397911191,0
121,0,-0.7107621477745215,-0.7107744440613988,0.0002459257375448942,3
121,50,51.30555810112975,-1.4909470715080317,0.00032327265944331884,0
121,100,70.20843354738497,4.66979691195219,0.034345969557762146,0
122,0,0.4235591385329439,0.42354173038089127,0.00034816304105333984,3
122,50,11.624729695061141,0.956168891788775,0.0003598087059799582,2
122,100,-12.157662442340634,-5.131101707669745,0.009770547971129417,2
123,0,-1.724650785854924,-1.7246598050577677,0.0001803840568754822,3
123,50,3.1249207882959134,0.42364491187857994,0.00043800464482046664,2
123,100,-105.24007941560986,-4.43065223049108,0.004669652786105871,2
124,0,1.8089901585211532,1.8089601778330302,0.000599613762460649,3
124,50,-2.861845946474089,-1.365444367057562,0.0004947491106577218,1
124,100,49.901667986885975,-2.655978883753977,0.00424255570396781,2
125,0,0.5567784105651026,0.556762237180892,0.0003234676842112094,3
125,50,-30.52597630939032,-0.6658344425068947,0.00029394071316346526,2
125,100,-50.02847858927971,3.033392953397038,0.0004047555848956108,2
126,0,0.37690319572019004,0.37688385074605546,0.0003868994826916605,3
126,50,-0.2609510447924307,0.8571023360259005,0.0002778652124106884,2
127,0,0.33933554557068074,0.33931604512679425,0.00039000887772999704,3
127,50,-39.310948480831975,0.24364421712858758,0.00022494255972560495,2
127,100,38.428741023068916,-1.981811610685753,0.0016408313531428576,0
128,0,0.45620152445162715,0.4561718318477699,0.0005938520771451294,3
128,50,-9.54122714163511,4.898429119226688,0.000274494756013155,2
128,100,43.883894516916676,1.2579922471885367,0.0009610822889953852,2
129,0,1.974181148569654,1.9741699511008062,0.00022394937695935369,3
129,50,-30.781694555026434,0.3054684683789162,0.000285180052742362,2
129,100,-37.932603753910215,-0.41535786818910764,0.0009443637682124972,2
130,0,0.032078399302856726,0.03206128004561151,0.00034238514490425587,3
130,50,50.35081404405799,-0.9138646078234445,0.00042264064541086555,2
130,100,85.57127569821931,5.185600571742839,0.01146438904106617,0
131,0,-0.5791133114561364,-0.5791248514676102,0.00023080022947397083,1
131,50,28.602574681565425,1.8793376465897154,0.0003172927536070347,2
132,0,-0.3633338211834484,-0.3633427993760847,0.00017956385272555053,0
132,50,-74.04561717261002,-2.686483452221266,0.0005588380736298859,3
132,100,14.509237330148569,3.3596962413680957,0.0005476304213516414,2
132,150,-44.63615637639653,0.18210658444371575,0.001636269735172391,0
132,200,-130.259445003434,-3.5704392212543326,0.0013829546514898539,0
133,0,-0.02432125566940499,-0.024331110910337655,0.0001971048186533153,1
133,50,-59.079765451252385,-1.0983750142932809,0.000365081534255296,3
133,100,38.43499477854063,-4.354186814117611,0.0007296699332073331,0
134,0,1.4111307999129121,1.4111082965838204,0.00045006658183410764,3
134,50,-20.844174064373075,3.260693995314779,0.000262275745626539,2
135,0,-1.0143426509381233,-1.014350793620905,0.00016285365563817322,3
135,50,7.321361153809474,-0.6776743457273426,0.0003259403456468135,2
135,100,-72.24597227167557,-3.720117440792336,0.007415567059069872,0
136,0,1.9569600900503474,1.956944678701916,0.00030822696862742305,0
136,50,-28.49822035985744,1.5901938103536508,0.00020468718139454722,2
136,100,-29.997541308407868,1.1831392755421575,0.00047917384654283524,2
137,0,1.4850231059971133,1.4850056110996388,0.0003498979494906962,3
137,50,-42.30363070569019,2.1551918913606416,0.00023244830663315952,2
137,100,35.74746809732884,0.5391075062671973,0.0010477518662810326,2
138,0,0.12592137333351844,0.1259062508289628,0.00030245009111240506,3
138,50,-22.398286244200975,4.665143685630011,0.00033938977867364883,2
139,0,-1.4175444439642308,-1.4175529595412957,0.0001703115412965417,1
139,50,-2.906521039644481,-3.6369770442213096,0.0006021806038916111,3
139,100,-6.21992774074103,3.5049325834550418,0.0004567001014947891,2
140,0,0.9991092282555212,0.9990948953829968,0.0002866574504878372,3
140,50,51.69616595929726,4.229200351433858,0.0003035841218661517,2
140,100,80.17081286060694,4.501478002408459,0.00028241207473911345,2
141,0,-2.8830183907180116,-2.883026637818061,0.00016494200099259615,1
141,50,-15.37227070189375,1.9904602582151483,0.0002939855039585382,2
142,0,0.5840992831754431,0.5840850194259712,0.0002852749894373119,3
142,50,55.410205296534805,2.5548897881022983,0.0003838533884845674,2
142,100,64.92865887988324,-1.090911373469723,0.00028849230147898197,0
143,0,-1.6924412968838898,-1.6924451430955105,7.692423241678625e-05,1
143,50,54.415110906563925,5.755614074361842,0.0002030481118708849,2
143,100,93.0480831332979,1.2252370868151672,0.0004592803306877613,2
144,0,0.558256404087548,0.5582439142762052,0.0002497962268535048,1
144,50,12.325094046510332,5.036918406452554,0.00016162706015165895,2
144,100,25.19639811621734,44.29770366221055,0.007252275478094816,1
145,0,-2.0039871504662914,-2.003992335283128,0.0001036963367369026,1
145,50,20.52712610910522,1.0203310926460858,0.00022966315736994147,2
145,100,2.3703105203021018,-2.302071347948373,0.0003717130166478455,2
146,0,-0.4123535826374041,-0.4123647547691849,0.00022344263561535627,1
146,50,42.77869377018845,-2.223342008773129,0.00027148230583406985,3
146,100,70.74697191554381,-2.2395363065646334,0.0002991927322000265,2
146,150,46.28249093775995,-0.29322421918240593,0.0003731977485585958,0
147,0,0.08377434893240661,0.08376055612220171,0.00027585620409809053,1
147,50,1.854032320438453,-0.4823302473881472,0.00020970546756871045,1
147,100,107.63205845245103,-0.1718033212498895,0.00035439961357042193,0
148,0,1.7532590913287673,1.7532417930247572,0.0003459660802036524,1
148,50,48.27215374890572,4.111586691675211,0.0002519015106372535,2
148,100,90.63354412973554,0.05357041383781508,0.0001642792922211811,2
148,150,103.06777895916342,-1.476222508544808,0.001115664723329246,0
149,0,0.13747029127630525,0.1374607763857523,0.00019029781105928123,3
149,50,58.35286137039333,-2.017134956334131,0.00022999526117928326,3
149,100,108.33299031637839,3.4403544330580447,0.00036367421853356063,2
149,150,126.58635638203738,0.7852142959103758,0.0003228371206205338,2
149,200,85.02681132905725,-2.7901210212368026,0.0009454540559090674,2
149,250,48.73889390262694,-1.1126285730658054,0.0004996983334422112,0
150,0,-1.3292986503233453,-1.3293094128630958,0.00021525079500861466,1
150,50,9.201314709303322,0.2957354192799471,0.00015208011609502137,2
150,100,69.38472501200995,0.32081251611149925,0.00038402259815484285,2
151,0,1.47216835071726,1.4721522928592492,0.0003211571602150798,0
151,50,-22.513290461923336,-2.111409920430076,0.0002534797240514308,3
151,100,50.83198062198414,0.1613967817392677,0.00039968936471268535,2
151,150,20.878361775629617,0.7029836566154557,0.0004597972729243338,2
152,0,1.27803247630692,1.2780239665287934,0.0001701955625321716,3
152,50,36.452538163061504,2.715242927502982,0.00022036541486158967,2
152,100,14.783034327678694,-0.845946967269174,0.0002547103795222938,2
153,0,1.9587291474780795,1.9587074020753061,0.0004349080554675311,3
153,50,-29.664566567288585,-0.7044188145357271,0.000160681753186509,3
153,100,106.53915710799168,3.5885420606459606,0.0002182304160669446,2
153,150,42.0558650842032,-2.4722129569323656,0.0004098600475117564,1
153,200,35.253990259659915,-7.191823278588731,0.0015883361920714378,2
154,0,-0.20518408206079244,-0.2052028947375095,0.000376253534341231,1
154,50,-43.20868511379801,5.518867489578395,0.0007602754049003124,2
154,100,52.781097225413156,-0.9754740313782009,0.002763967029750347,2
155,0,-0.8961976411932073,-0.8962142819456449,0.00033281504875048995,1
155,50,33.27518336159306,2.171505976661831,0.00038112522452138364,2
155,100,-39.749043470344574,-1.71590007104503,0.0014509628526866436,2
155,150,-124.89458335653254,0.9523447704989689,0.0011990524362772703,3
155,200,-77.0747822879885,2.0660103195128103,0.002530815079808235,2
155,250,-120.62094061461478,-0.4713315674678984,0.001215318450704217,1
156,0,1.732252092497755,1.7322412062441697,0.0002177250717068091,1
156,50,-38.170361209744016,3.5971543107459185,0.00041154123027808964,2
156,100,-11.187117954141591,4.483471995973798,0.00026739115128293633,2
157,0,-0.8986687693282125,-0.8986775874352293,0.00017636214033700526,1
157,50,36.17535993404511,2.5170949189407397,0.0002097104152198881,2
157,100,34.632291971261836,-1.7602055795178473,0.0008075170335359871,2
157,150,-109.91639054513539,-2.6122266164833547,0.0009998709429055452,0
158,0,-1.2379027111723861,-1.2379138280774657,0.00022233810159377754,3
158,50,46.0100016049277,2.557893486343187,0.00014098540123086423,2
158,100,119.04209161246561,0.7290102851253024,0.0004181215772405267,2
158,150,7.841748280364323,-1.7351265841618613,0.0014031771570444107,0
159,0,-0.5461991079231712,-0.5462064563602371,0.00014696874131914228,3
159,50,41.58817859340714,0.0848300351981493,0.0003789632464759052,2
159,100,22.423267300839804,0.20773870023661517,0.0002859742962755263,2
160,0,-0.18018680643262314,-0.18019688326066216,0.00020153656078036875,3
160,50,69.6865114006578,3.0044218640018245,0.0005003503756597638,2
160,100,24.53623940733109,1.5713585213714623,0.0010341978631913662,2
